"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Albizia saman (Jacq.) Merr.","species","Plantae","alien","null","present","Bhutan","BTN","Albizia saman","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Streptopelia decaocto (Frivaldszky, 1838)","species","Animalia","alien","null","present","Bhutan","BTN","Streptopelia decaocto","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]"
"Oxalis latifolia Kunth","species","Plantae","alien","null","present","Bhutan","BTN","Oxalis latifolia","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]"
"Convolvulus arvensis L.","species","Plantae","alien","null","present","Bhutan","BTN","Convolvulus arvensis","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Jatropha curcas L.","species","Plantae","alien","null","present","Bhutan","BTN","Jatropha curcas","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Bothriochloa ischaemum (L.) Keng","species","Plantae","alien","null","present","Bhutan","BTN","Bothriochloa ischaemum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Amaranthus spinosus L.","species","Plantae","alien","null","present","Bhutan","BTN","Amaranthus spinosus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Paspalum guenoarum Arechav.","species","Plantae","alien","null","present","Bhutan","BTN","Paspalum guenoarum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Agropyron inerme (Scribn. & J.G.Sm.) Rydb.","species","Plantae","alien","null","present","Bhutan","BTN","Elymus spicatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cuscuta europaea L.","species","Plantae","alien","null","present","Bhutan","BTN","Cuscuta europaea","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]"
"Murdannia nudiflora (L.) Brenan","species","Plantae","alien","null","present","Bhutan","BTN","Murdannia nudiflora","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Paspalum notatum Fluegge","species","Plantae","alien","null","present","Bhutan","BTN","Paspalum notatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Digitaria eriantha Steud.","species","Plantae","alien","null","present","Bhutan","BTN","Digitaria eriantha","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Sorghastrum nutans Nash","species","Plantae","alien","null","present","Bhutan","BTN","Sorghastrum nutans","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Avena fatua L.","species","Plantae","alien","null","present","Bhutan","BTN","Avena fatua","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Bothriochloa insculpta (A.Rich.) A.Camus","species","Plantae","alien","null","present","Bhutan","BTN","Bothriochloa insculpta","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Euphorbia hirta L.","species","Plantae","alien","null","present","Bhutan","BTN","Euphorbia hirta","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Poa annua L.","species","Plantae","alien","null","present","Bhutan","BTN","Poa annua","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Digitaria longiflora (Retz.) Pers.","species","Plantae","alien","null","present","Bhutan","BTN","Digitaria longiflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Poa nemoralis L.","species","Plantae","alien","null","present","Bhutan","BTN","Poa nemoralis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Clitoria ternatea L.","species","Plantae","alien","null","present","Bhutan","BTN","Clitoria ternatea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
