"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Phenax sonneratii Wedd.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Phenax sonneratii","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Inga edulis Mart.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Inga edulis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Eryngium foetidum L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Eryngium foetidum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Hibiscus rosa-sinensis L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Hibiscus rosa-sinensis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Garcinia mangostana L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Garcinia mangostana","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Clusiaceae","[""terrestrial""]",
"Hypnea musciformis (Wulfen) J.V.Lamouroux","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Hypnea musciformis","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Cystocloniaceae","[""marine""]",
"Chamaesyce hirta (L.) Millsp.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Euphorbia hirta","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Cocos nucifera L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Cocos nucifera","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Scoparia dulcis L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Scoparia dulcis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Vanilla planifolia Andrews","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Vanilla planifolia","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","[""terrestrial""]",
"Piper nigrum L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Piper nigrum","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Equus asinus Linnaeus, 1758","species","Animalia","alien","null","present","Sao Tome and Principe","STP","Equus asinus","Animalia","Chordata","Mammalia","Perissodactyla","Equidae","[""terrestrial""]",
"Bauhinia tomentosa L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Bauhinia tomentosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Peltophorum pterocarpum (DC.) Backer ex K.Heyne","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Peltophorum pterocarpum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Solanum melongena L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Solanum melongena","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Cuscuta campestris Yunck.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Cuscuta pentagona","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]",
"Pachira glabra Pasq.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Pachira glabra","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
