"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Verbascum sinuatum L.","species","Plantae","alien","null","present","Belgium","BEL","Verbascum sinuatum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]"
"Vernonia fasciculata Michx.","species","Plantae","alien","null","present","Belgium","BEL","Vernonia fasciculata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Trifolium pannonicum Jacq.","species","Plantae","alien","null","present","Belgium","BEL","Trifolium pannonicum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Tetraponera allaborans (Walker, 1859)","species","Animalia","alien","null","present","Belgium","BEL","Tetraponera allaborans","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Prunus serotina Ehrh.","species","Plantae","alien","null","present","Belgium","BEL","Prunus serotina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Gilia tricolor Benth.","species","Plantae","alien","null","present","Belgium","BEL","Gilia tricolor","Plantae","Tracheophyta","Magnoliopsida","Ericales","Polemoniaceae","[""terrestrial""]"
"Zantedeschia albomaculata Baill.","species","Plantae","alien","null","present","Belgium","BEL","Zantedeschia albomaculata","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]"
"Senna obtusifolia (L.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Belgium","BEL","Senna obtusifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Melilotus infestus Guss.","species","Plantae","alien","null","present","Belgium","BEL","Melilotus infestus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Gentiana lutea L.","species","Plantae","alien","null","present","Belgium","BEL","Gentiana lutea","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","[""terrestrial""]"
"Gaultheria procumbens L.","species","Plantae","alien","null","present","Belgium","BEL","Gaultheria procumbens","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","[""terrestrial""]"
"Vicia faba L.","species","Plantae","alien","null","present","Belgium","BEL","Vicia faba","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Prunus laurocerasus L.","species","Plantae","alien","null","present","Belgium","BEL","Prunus laurocerasus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Lamprotornis nitens (Linnaeus, 1766)","species","Animalia","alien","null","present","Belgium","BEL","Lamprotornis nitens","Animalia","Chordata","Aves","Passeriformes","Sturnidae","[""terrestrial""]"
"Cyprinus carpio Linnaeus, 1758","species","Animalia","alien","null","present","Belgium","BEL","Cyprinus carpio","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Psephellus dealbatus K.Koch","species","Plantae","alien","null","present","Belgium","BEL","Psephellus dealbatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Vicia villosa subsp. eriocarpa (Hausskn.) P.W.Ball","subspecies","Plantae","alien","null","present","Belgium","BEL","Vicia villosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Levisticum officinale W.D.J.Koch","species","Plantae","alien","null","present","Belgium","BEL","Levisticum officinale","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Micropterus dolomieu Lacépède, 1802","species","Animalia","alien","null","present","Belgium","BEL","Micropterus dolomieu","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]"
"Oxybasis macrosperma (Hook.fil.) S.Fuentes, Uotila & Borsch","species","Plantae","alien","null","present","Belgium","BEL","Oxybasis macrosperma","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Ononis alopecuroides L.","species","Plantae","alien","null","present","Belgium","BEL","Ononis alopecuroides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Saururus cernuus L.","species","Plantae","alien","null","present","Belgium","BEL","Saururus cernuus","Plantae","Tracheophyta","Magnoliopsida","Piperales","Saururaceae","[""terrestrial""]"
"Rapana venosa (Valenciennes, 1846)","species","Animalia","alien","null","present","Belgium","BEL","Rapana venosa","Animalia","Mollusca","Gastropoda","Neogastropoda","Muricidae","[""marine""]"
"Eragrostis leptostachya Steud.","species","Plantae","alien","null","present","Belgium","BEL","Eragrostis leptostachya","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Anas erythrorhyncha Gmelin, 1789","species","Animalia","alien","null","present","Belgium","BEL","Anas erythrorhyncha","Animalia","Chordata","Aves","Anseriformes","Anatidae","[""terrestrial"",""freshwater""]"
"Bromus rubens L.","species","Plantae","alien","null","present","Belgium","BEL","Bromus rubens","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Potentilla supina subsp. costata Soják","subspecies","Plantae","alien","null","present","Belgium","BEL","Potentilla supina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Cyperus longus subsp. badius (Desf.) Bonnier & Layens","subspecies","Plantae","alien","null","present","Belgium","BEL","Cyperus longus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Rumex spinosus L.","species","Plantae","alien","null","present","Belgium","BEL","Rumex spinosus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Rumex erubescens Simonk.","species","Plantae","alien","null","present","Belgium","BEL","Rumex erubescens","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Lepidium densiflorum Schrad.","species","Plantae","alien","null","present","Belgium","BEL","Lepidium densiflorum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Aurantothrips orchidaceus (Bagnall, 1909)","species","Animalia","alien","null","present","Belgium","BEL","Aurantothrips orchidaceus","Animalia","Arthropoda","Insecta","Thysanoptera","Thripidae","[""terrestrial""]"
"Akebia quinata Decne.","species","Plantae","alien","null","present","Belgium","BEL","Akebia quinata","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Lardizabalaceae","[""terrestrial""]"
"Carex morrowii Boott","species","Plantae","alien","null","present","Belgium","BEL","Carex morrowii","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Medicago carstiensis Wulfen","species","Plantae","alien","null","present","Belgium","BEL","Medicago carstiensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
