"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Aristichthys nobilis (Richardson, 1845)","species","Animalia","alien","null","present","Bulgaria","BGR","Aristichthys nobilis","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Ficus carica L.","species","Plantae","alien","null","present","Bulgaria","BGR","Ficus carica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Lolium remotum Schrank","species","Plantae","alien","null","present","Bulgaria","BGR","Lolium remotum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Lepidium perfoliatum L.","species","Plantae","alien","null","present","Bulgaria","BGR","Lepidium perfoliatum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Camelina alyssum (Mill.) Thell.","species","Plantae","alien","null","present","Bulgaria","BGR","Camelina alyssum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Berberis vulgaris L.","species","Plantae","alien","null","present","Bulgaria","BGR","Berberis vulgaris","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Berberidaceae","[""terrestrial""]"
"Corambe obscura (A.E.Verrill, 1870)","species","Animalia","alien","null","present","Bulgaria","BGR","Corambe obscura","Animalia","Mollusca","Gastropoda","Nudibranchia","Corambidae","[""marine""]"
"Misopates orontium Raf.","species","Plantae","alien","null","present","Bulgaria","BGR","Misopates orontium","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]"
"Araecerus coffeae Fabricius & J.C., 1801","species","Animalia","alien","null","present","Bulgaria","BGR","Araecerus coffeae","Animalia","Arthropoda","Insecta","Coleoptera","Anthribidae","[""terrestrial""]"
"Palaemon macrodactylus M.J.Rathbun, 1902","species","Animalia","alien","null","present","Bulgaria","BGR","Palaemon macrodactylus","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","[""marine""]"
"Rumex patientia L.","species","Plantae","alien","null","present","Bulgaria","BGR","Rumex patientia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Convolvulus betonicifolius Mill.","species","Plantae","alien","null","present","Bulgaria","BGR","Convolvulus betonicifolius","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Urtica pilulifera L.","species","Plantae","alien","null","present","Bulgaria","BGR","Urtica pilulifera","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]"
"Centaurea diffusa Lam.","species","Plantae","alien","null","present","Bulgaria","BGR","Centaurea diffusa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Urtica urens L.","species","Plantae","alien","null","present","Bulgaria","BGR","Urtica urens","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]"
