"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Cameraria ohridella Deschka & Dimic, 1986","species","Animalia","alien","null","present","Switzerland","CHE","Cameraria ohridella","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","[""terrestrial""]"
"Pacifastacus leniusculus (Dana, 1852)","species","Animalia","alien","null","present","Switzerland","CHE","Pacifastacus leniusculus","Animalia","Arthropoda","Malacostraca","Decapoda","Astacidae","[""freshwater""]"
"Vicia pannonica Crantz","species","Plantae","alien","null","present","Switzerland","CHE","Vicia pannonica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Muhlenbergia schreberi J.F.Gmel.","species","Plantae","alien","invasive","present","Switzerland","CHE","Muhlenbergia schreberi","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Corythucha arcuata (Say, 1832)","species","Animalia","alien","null","present","Switzerland","CHE","Corythucha arcuata","Animalia","Arthropoda","Insecta","Hemiptera","Tingidae","[""host""]"
"Coreopsis lanceolata L.","species","Plantae","alien","null","present","Switzerland","CHE","Coreopsis lanceolata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Juglans regia L.","species","Plantae","alien","null","present","Switzerland","CHE","Juglans regia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Juglandaceae","[""terrestrial""]"
"Caspiobdella fadejewi (Selensky, 1915)","species","Animalia","alien","null","present","Switzerland","CHE","Caspiobdella fadejewi","Animalia","Annelida","Clitellata","Rhynchobdellida","Piscicolidae","[""freshwater"",""brackish"",""marine""]"
"Vicia sativa L.","species","Plantae","alien","null","present","Switzerland","CHE","Vicia sativa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Deroceras panormitanum (Lessona & Pollonera, 1882)","species","Animalia","alien","null","present","Switzerland","CHE","Deroceras panormitanum","Animalia","Mollusca","Gastropoda","Stylommatophora","Agriolimacidae","[""terrestrial""]"
"Carassius auratus (Linnaeus, 1758)","species","Animalia","alien","null","present","Switzerland","CHE","Carassius auratus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Cerinthe major L.","species","Plantae","alien","null","present","Switzerland","CHE","Cerinthe major","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]"
"Euclidium syriacum (L.) W.T.Aiton","species","Plantae","alien","null","present","Switzerland","CHE","Euclidium syriacum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Juncus tenuis Willd.","species","Plantae","alien","null","present","Switzerland","CHE","Juncus tenuis","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","[""terrestrial"",""freshwater""]"
"Eranthis hyemalis Salisb.","species","Plantae","alien","null","present","Switzerland","CHE","Eranthis hyemalis","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Rosa multiflora Thunb.","species","Plantae","alien","null","present","Switzerland","CHE","Rosa multiflora","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Solidago gigantea Aiton","species","Plantae","alien","invasive","present","Switzerland","CHE","Solidago gigantea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Diplotaxis erucoides DC.","species","Plantae","alien","null","present","Switzerland","CHE","Diplotaxis erucoides","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Eperigone trilobata (Emerton, 1882)","species","Animalia","alien","null","present","Switzerland","CHE","Mermessus trilobatus","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","[""terrestrial""]"
"Dipsacus laciniatus L.","species","Plantae","alien","null","present","Switzerland","CHE","Dipsacus laciniatus","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Bromus diandrus Roth","species","Plantae","alien","null","present","Switzerland","CHE","Bromus diandrus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Bidens frondosa L.","species","Plantae","alien","invasive","present","Switzerland","CHE","Bidens frondosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Oplismenus undulatifolius (Ard.) Roemer & Schultes","species","Plantae","alien","null","present","Switzerland","CHE","Oplismenus undulatifolius","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Amaranthus caudatus L.","species","Plantae","alien","null","present","Switzerland","CHE","Amaranthus caudatus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Rubus phoenicolasius Maxim.","species","Plantae","alien","null","present","Switzerland","CHE","Rubus phoenicolasius","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Lepidium sativum L.","species","Plantae","alien","null","present","Switzerland","CHE","Lepidium sativum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Persicaria orientalis (L.) Spach","species","Plantae","alien","null","present","Switzerland","CHE","Persicaria orientalis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
