"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Oregma lanigera Zehnt.","species","Animalia","alien","null","present","Nepal","NPL","Oregma lanigera","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae","[""host""]",
"Crassocephalum crepidioides (Benth.) S.Moore","species","Plantae","alien","null","present","Nepal","NPL","Crassocephalum crepidioides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Orgilus lepidus Muesebeck, 1967","species","Animalia","alien","null","present","Nepal","NPL","Orgilus lepidus","Animalia","Arthropoda","Insecta","Hymenoptera","Braconidae","[""host""]",
"Acanthospermum hispidum DC.","species","Plantae","alien","null","present","Nepal","NPL","Acanthospermum hispidum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cirsium arvense (L.) Scop.","species","Plantae","alien","invasive","present","Nepal","NPL","Filago arvensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Pithecellobium dulce (Roxb.) Benth.","species","Plantae","alien","null","present","Nepal","NPL","Pithecellobium dulce","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Oenothera rosea Aiton","species","Plantae","alien","null","present","Nepal","NPL","Oenothera rosea","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]",
"Liriomyza huidobrensis Blanchard, 1926","species","Animalia","alien","null","present","Nepal","NPL","Liriomyza huidobrensis","Animalia","Arthropoda","Insecta","Diptera","Agromyzidae","[""terrestrial""]",
"Cleome gynandra L.","species","Plantae","alien","null","present","Nepal","NPL","Cleome gynandra","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Passiflora foetida L.","species","Plantae","alien","null","present","Nepal","NPL","Passiflora foetida","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
