"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Morella faya (Aiton) Wilbur","species","Plantae","alien","invasive","present","Indonesia","IDN","Morella faya","Plantae","Tracheophyta","Magnoliopsida","Fagales","Myricaceae","[""terrestrial""]",
"Thunbergia grandiflora Roxb.","species","Plantae","alien","invasive","present","Indonesia","IDN","Thunbergia grandiflora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Hiptage benghalensis Kurz","species","Plantae","alien","invasive","present","Indonesia","IDN","Hiptage benghalensis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Malpighiaceae","[""terrestrial""]",
"Hemigrapsus sanguineus (De Haan, 1835)","species","Animalia","alien","invasive","present","Indonesia","IDN","Hemigrapsus sanguineus","Animalia","Arthropoda","Malacostraca","Decapoda","Varunidae","[""marine""]",
"Borreria laevis (Lam.) Griseb.","species","Plantae","alien","null","present","Indonesia","IDN","Spermacoce laevis","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Melastoma affine D.Don","species","Plantae","alien","invasive","present","Indonesia","IDN","Melastoma malabathricum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","[""terrestrial""]",
"Tanygnathus lucionensis (Linnaeus, 1766)","species","Animalia","alien","null","present","Indonesia","IDN","Tanygnathus lucionensis","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]",
"Clarias batrachus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Indonesia","IDN","Clarias batrachus","Animalia","Chordata","Actinopterygii","Siluriformes","Clariidae","[""freshwater"",""brackish""]",
"Tetraodon miurus Boulenger, 1902","species","Animalia","alien","invasive","present","Indonesia","IDN","Tetraodon miurus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","[""freshwater""]",
"Marsilea crenata C.Presl","species","Plantae","alien","invasive","present","Indonesia","IDN","Marsilea crenata","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Marsileaceae","[""freshwater""]",
"Paraserianthes falcataria","species","Plantae","alien","invasive","present","Indonesia","IDN","Paraserianthes falcataria","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Centotheca lappacea Desv.","species","Plantae","alien","null","present","Indonesia","IDN","Centotheca lappacea","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Brugmansia candida Pers.","species","Plantae","alien","invasive","present","Indonesia","IDN","Brugmansia arborea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Oxalis debilis var. corymbosa (DC.) Lourteig","variety","Plantae","alien","invasive","present","Indonesia","IDN","Oxalis debilis","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Tetraodon lineatus Linnaeus, 1758","species","Animalia","alien","invasive","present","Indonesia","IDN","Tetraodon lineatus","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Tetraodontidae","[""freshwater"",""brackish""]",
"Pistia stratiotes L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Pistia stratiotes","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Oxalis barrelieri L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Oxalis barrelieri","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Cyrtococcum accrescens (Trin.) Stapf","species","Plantae","alien","null","present","Indonesia","IDN","Cyrtococcum patens","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Syzygium cumini (L.) Skeels","species","Plantae","alien","invasive","present","Indonesia","IDN","Syzygium cumini","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Herissantia crispa (L.) Brizicky","species","Plantae","alien","invasive","present","Indonesia","IDN","Herissantia crispa","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Parachromis managuensis (Günther, 1867)","species","Animalia","alien","invasive","present","Indonesia","IDN","Parachromis managuensis","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]",
"Synedrella nodiflora Gaertn.","species","Plantae","alien","invasive","present","Indonesia","IDN",,,,,,,,
"Serrasalmus rhombeus (Linnaeus, 1766)","species","Animalia","alien","invasive","present","Indonesia","IDN","Serrasalmus rhombeus","Animalia","Chordata","Actinopterygii","Characiformes","Serrasalmidae","[""freshwater""]",
"Leuciscus idus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Indonesia","IDN","Leuciscus idus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Polygala paniculata L.","species","Plantae","alien","null","present","Indonesia","IDN","Polygala paniculata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Polygalaceae","[""terrestrial""]",
"Senna obtusifolia (L.) H.S.Irwin & Barneby","species","Plantae","alien","invasive","present","Indonesia","IDN","Senna obtusifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Urochloa maxima (Jacq.) R.D.Webster","species","Plantae","alien","invasive","present","Indonesia","IDN","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Eos reticulata (S.Muller, 1841)","species","Animalia","alien","null","present","Indonesia","IDN","Eos reticulata","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]",
"Pycnonotus aurigaster (Vieillot, 1818)","species","Animalia","alien","null","present","Indonesia","IDN","Pycnonotus aurigaster","Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","[""terrestrial""]",
"Plectrochilus wieneri (Pellegrin, 1909)","species","Animalia","alien","invasive","present","Indonesia","IDN","Plectrochilus wieneri","Animalia","Chordata","Actinopterygii","Siluriformes","Trichomycteridae","[""freshwater""]",
"Vandellia cirrhosa Valenciennes, 1846","species","Animalia","alien","invasive","present","Indonesia","IDN","Vandellia cirrhosa","Animalia","Chordata","Actinopterygii","Siluriformes","Trichomycteridae","[""freshwater""]",
"Channa lucius (Cuvier, 1831)","species","Animalia","alien","null","present","Indonesia","IDN","Channa lucius","Animalia","Chordata","Actinopterygii","Perciformes","Channidae","[""freshwater""]",
"Mus musculus Linnaeus, 1758","species","Animalia","alien","invasive","present","Indonesia","IDN","Mus musculus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Perca fluviatilis Linnaeus, 1758","species","Animalia","alien","invasive","present","Indonesia","IDN","Perca fluviatilis","Animalia","Chordata","Actinopterygii","Perciformes","Percidae","[""freshwater"",""brackish""]",
"Pterygoplichthys disjunctivus (Weber, 1991)","species","Animalia","alien","invasive","present","Indonesia","IDN","Pterygoplichthys disjunctivus","Animalia","Chordata","Actinopterygii","Siluriformes","Loricariidae","[""freshwater""]",
"Pennisetum clandestinum Hochst. ex Chiov.","species","Plantae","alien","invasive","present","Indonesia","IDN","Cenchrus clandestinus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cissus quadrangulus L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Cissus quadrangularis","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]",
"Pycnonotus jocosus (Linnaeus, 1758)","species","Animalia","alien","null","present","Indonesia","IDN","Pycnonotus jocosus","Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","[""terrestrial""]",
"Serrasalmus serrulatus (Valenciennes, 1850)","species","Animalia","alien","invasive","present","Indonesia","IDN","Serrasalmus serrulatus","Animalia","Chordata","Actinopterygii","Characiformes","Serrasalmidae","[""freshwater""]",
"Ottochloa nodosa (Kunth) Dandy","species","Plantae","alien","null","present","Indonesia","IDN","Ottochloa nodosa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Bufo marinus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Indonesia","IDN","Rhinella marina","Animalia","Chordata","Amphibia","Anura","Bufonidae","[""terrestrial"",""freshwater""]",
"Montanoa hibiscifolia (Benth.) Sch.Bip. ex K.Koch","species","Plantae","alien","invasive","present","Indonesia","IDN","Montanoa hibiscifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Tridentiger trigonocephalus (Gill, 1859)","species","Animalia","alien","invasive","present","Indonesia","IDN","Tridentiger trigonocephalus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","[""freshwater"",""brackish"",""marine""]",
"Acacia decurrens Willd.","species","Plantae","alien","null","present","Indonesia","IDN","Acacia decurrens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Turnera ulmifolia L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Turnera ulmifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Turneraceae","[""terrestrial""]",
