"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Chamaecrista nictitans Moench","species","Plantae","alien","null","present","El Salvador","SLV","Chamaecrista nictitans","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Senna septemtrionalis (Viv.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","El Salvador","SLV","Senna septemtrionalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Crotalaria pallida Aiton","species","Plantae","alien","null","present","El Salvador","SLV","Crotalaria pallida","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Portulaca oleracea L.","species","Plantae","alien","null","present","El Salvador","SLV","Portulaca oleracea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]",
"Cyperus compressus L.","species","Plantae","alien","null","present","El Salvador","SLV","Cyperus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Piper auritum Sieber ex Kunth","species","Plantae","alien","null","present","El Salvador","SLV","Piper auritum","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Fuchsia paniculata Lindl.","species","Plantae","alien","null","present","El Salvador","SLV","Fuchsia paniculata","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]",
"Tarenaya spinosa Raf.","species","Plantae","alien","null","present","El Salvador","SLV","Tarenaya spinosa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Mikania micrantha Kunth","species","Plantae","alien","null","present","El Salvador","SLV","Mikania micrantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Trimezia steyermarkii R.C.Foster","species","Plantae","alien","null","present","El Salvador","SLV","Trimezia steyermarkii","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","[""terrestrial""]",
"Allamanda cathartica L.","species","Plantae","alien","null","present","El Salvador","SLV","Allamanda cathartica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Salvia occidentalis Sw.","species","Plantae","alien","null","present","El Salvador","SLV","Salvia occidentalis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Verbena litoralis Kunth","species","Plantae","alien","null","present","El Salvador","SLV","Verbena litoralis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Paspalum notatum Fluegge","species","Plantae","alien","null","present","El Salvador","SLV","Paspalum notatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Croton hirtus L'Hér.","species","Plantae","alien","null","present","El Salvador","SLV","Croton hirtus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Malvastrum americanum Torr.","species","Plantae","alien","null","present","El Salvador","SLV","Malvastrum americanum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Ipomoea quamoclit L.","species","Plantae","alien","null","present","El Salvador","SLV","Ipomoea quamoclit","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Solanum tampicense Dunal","species","Plantae","alien","null","present","El Salvador","SLV","Solanum tampicense","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Synedrella nodiflora Gaertn.","species","Plantae","alien","null","present","El Salvador","SLV",,,,,,,,
"Passer domesticus (Linnaeus, 1758)","species","Animalia","alien","null","present","El Salvador","SLV","Passer domesticus","Animalia","Chordata","Aves","Passeriformes","Passeridae","[""terrestrial""]",
"Enterolobium cyclocarpum (Jacq.) Griseb.","species","Plantae","alien","null","present","El Salvador","SLV","Enterolobium cyclocarpum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Macrobrachium dacqueti (Sunier, 1925)","species","Animalia","alien","null","present","El Salvador","SLV","Macrobrachium rosenbergii","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","[""freshwater""]",
"Galactia tenuiflora (Spreng.) Wight & Arn.","species","Plantae","alien","null","present","El Salvador","SLV","Galactia tenuiflora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Spirodela polyrhiza (L.) Schleid.","species","Plantae","alien","null","present","El Salvador","SLV","Spirodela polyrhiza","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Cardamine flexuosa Withering","species","Plantae","alien","null","present","El Salvador","SLV","Cardamine flexuosa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Sporobolus pyramidatus (Lam.) Hitchcock","species","Plantae","alien","null","present","El Salvador","SLV","Sporobolus pyramidatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Hyptis mutabilis (Rich.) Briq.","species","Plantae","alien","null","present","El Salvador","SLV","Cantinoa mutabilis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Pilea microphylla (L.) Liebm.","species","Plantae","alien","null","present","El Salvador","SLV","Pilea microphylla","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Talinum paniculatum (Jacq.) Gaertn.","species","Plantae","alien","null","present","El Salvador","SLV","Talinum paniculatum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Talinaceae","[""terrestrial""]",
"Columba livia Gmelin, 1789","species","Animalia","alien","null","present","El Salvador","SLV","Columba livia","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]",
"Mimosa diplotricha C.Wright ex Sauvalle","species","Plantae","alien","null","present","El Salvador","SLV","Mimosa diplotricha","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ludwigia sedoides (Humb. & Bonpl.) Hara","species","Plantae","alien","null","present","El Salvador","SLV","Ludwigia sedoides","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial"",""freshwater""]",
"Polygala paniculata L.","species","Plantae","alien","null","present","El Salvador","SLV","Polygala paniculata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Polygalaceae","[""terrestrial""]",
"Calotropis procera (Aiton) W.T.Aiton","species","Plantae","alien","null","present","El Salvador","SLV","Calotropis procera","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Calopogonium caeruleum (Benth.) Sauvalle","species","Plantae","alien","null","present","El Salvador","SLV","Calopogonium caeruleum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.","species","Plantae","alien","null","present","El Salvador","SLV","Andropogon glomeratus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
