"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Icterus graceannae Cassin, 1867","species","Animalia","alien","null","present","Peru","PER","Icterus graceannae","Animalia","Chordata","Aves","Passeriformes","Icteridae","[""terrestrial""]"
"Rheum rhaponticum L.","species","Plantae","alien","null","present","Peru","PER","Rheum rhaponticum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Forpus xanthopterygius (Spix, 1824)","species","Animalia","alien","null","present","Peru","PER","Forpus xanthopterygius","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Alpinia purpurata K.Schum.","species","Plantae","alien","null","present","Peru","PER","Alpinia purpurata","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]"
"Persea americana Mill.","species","Plantae","alien","null","present","Peru","PER","Persea americana","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""terrestrial""]"
"Emilia sonchifolia (L.) DC. ex Wight","species","Plantae","alien","null","present","Peru","PER","Emilia sonchifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Heliotropium indicum L.","species","Plantae","alien","null","present","Peru","PER","Heliotropium indicum","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Heliotropiaceae","[""terrestrial""]"
"Cichla monoculus Agassiz, 1831","species","Animalia","alien","null","present","Peru","PER","Cichla monoculus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]"
"Musa paradisiaca L.","species","Plantae","alien","null","present","Peru","PER","Musa paradisiaca","Plantae","Tracheophyta","Liliopsida","Zingiberales","Musaceae","[""terrestrial""]"
"Hydrangea macrophylla (Thunb.) Ser.","species","Plantae","alien","null","present","Peru","PER","Hydrangea macrophylla","Plantae","Tracheophyta","Magnoliopsida","Cornales","Hydrangeaceae","[""terrestrial""]"
"Catharanthus roseus G.Don","species","Plantae","alien","null","present","Peru","PER","Catharanthus roseus","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Citrostichus phyllocnistoides (Narayanan, 1960)","species","Animalia","alien","invasive","present","Peru","PER","Citrostichus phyllocnistoides","Animalia","Arthropoda","Insecta","Hymenoptera","Eulophidae","[""terrestrial""]"
"Lantana camara L.","species","Plantae","alien","null","present","Peru","PER","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Acacia saligna (Labill.) H.L.Wendl.","species","Plantae","alien","null","present","Peru","PER","Acacia saligna","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Cyperus rotundus L.","species","Plantae","alien","invasive","present","Peru","PER","Cyperus rotundus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Merremia tuberosa Dammer","species","Plantae","alien","null","present","Peru","PER","Merremia tuberosa","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Imperata cylindrica (L.) P.Beauv.","species","Plantae","alien","null","present","Peru","PER","Imperata cylindrica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cyprinus carpio Linnaeus, 1758","species","Animalia","alien","null","present","Peru","PER","Cyprinus carpio","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Syzygium jambos (L.) Alston","species","Plantae","alien","null","present","Peru","PER","Syzygium jambos","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Fallopia convolvulus (L.) Á.Löve","species","Plantae","alien","null","present","Peru","PER","Fallopia convolvulus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Citrus reticulata Blanco","species","Plantae","alien","null","present","Peru","PER","Citrus reticulata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]"
"Camelus dromedarius Linnaeus, 1758","species","Animalia","alien","null","present","Peru","PER","Camelus dromedarius","Animalia","Chordata","Mammalia","Artiodactyla","Camelidae","[""terrestrial""]"
"Tradescantia fluminensis Vell.","species","Plantae","alien","null","present","Peru","PER","Tradescantia fluminensis","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Prochilodus argenteus Spix & Agassiz, 1829","species","Animalia","alien","null","present","Peru","PER","Prochilodus argenteus","Animalia","Chordata","Actinopterygii","Characiformes","Prochilodontidae","[""freshwater""]"
"Cervus elaphus Linnaeus, 1758","species","Animalia","alien","null","present","Peru","PER","Cervus elaphus","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","[""terrestrial""]"
"Vinca major L.","species","Plantae","alien","null","present","Peru","PER","Vinca major","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Albizia saman (Jacq.) Merr.","species","Plantae","alien","null","present","Peru","PER","Albizia saman","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Bos taurus Linnaeus, 1758","species","Animalia","alien","invasive","present","Peru","PER","Bos taurus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]"
"Salvelinus fontinalis (Mitchill, 1814)","species","Animalia","alien","null","present","Peru","PER","Salvelinus fontinalis","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Haliotis rufescens Swainson, 1822","species","Animalia","alien","null","present","Peru","PER","Haliotis rufescens","Animalia","Mollusca","Gastropoda","Lepetellida","Haliotidae","[""marine""]"
"Melissa officinalis L.","species","Plantae","alien","null","present","Peru","PER","Melissa officinalis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Rhynchophorus palmarum (Linnaeus & C., 1758)","species","Animalia","alien","null","present","Peru","PER","Rhynchophorus palmarum","Animalia","Arthropoda","Insecta","Coleoptera","Dryophthoridae","[""terrestrial""]"
