"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Malvaviscus arboreus Cav.","species","Plantae","alien","null","present","Rwanda","RWA","Malvaviscus arboreus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Galinsoga quadriradiata Ruiz & Pav.","species","Plantae","alien","null","present","Rwanda","RWA","Galinsoga quadriradiata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Tephrosia vogelii Hook.f.","species","Plantae","alien","null","present","Rwanda","RWA","Tephrosia vogelii","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Azadirachta indica A.Juss.","species","Plantae","alien","null","present","Rwanda","RWA","Azadirachta indica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]",
"Tradescantia pallida (Rose) D.R.Hunt","species","Plantae","alien","null","present","Rwanda","RWA","Tradescantia pallida","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
"Asclepias curassavica L.","species","Plantae","alien","null","present","Rwanda","RWA","Asclepias curassavica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Cardiospermum halicacabum L.","species","Plantae","alien","null","present","Rwanda","RWA","Cardiospermum halicacabum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]",
"Protopterus aethiopicus Heckel, 1851","species","Animalia","alien","null","present","Rwanda","RWA","Protopterus aethiopicus","Animalia","Chordata","Sarcopterygii","Lepidosireniformes","Protopteridae","[""freshwater""]",
"Aloysia citrodora Palau","species","Plantae","alien","null","present","Rwanda","RWA","Aloysia citrodora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Limnothrissa miodon (Boulenger, 1906)","species","Animalia","alien","null","present","Rwanda","RWA","Limnothrissa miodon","Animalia","Chordata","Actinopterygii","Clupeiformes","Clupeidae","[""freshwater""]",
"Luffa aegyptiaca Mill.","species","Plantae","alien","null","present","Rwanda","RWA","Luffa aegyptiaca","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Hibiscus acetosella Welw. ex Fic.","species","Plantae","alien","null","present","Rwanda","RWA","Hibiscus acetosella","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Lepidium sativum L.","species","Plantae","alien","null","present","Rwanda","RWA","Lepidium sativum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Taraxacum croceum Dahlst.","species","Plantae","alien","null","present","Rwanda","RWA","Taraxacum croceum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Anacardium occidentale L.","species","Plantae","alien","null","present","Rwanda","RWA","Anacardium occidentale","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Pistacia vera L.","species","Plantae","alien","null","present","Rwanda","RWA","Pistacia vera","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Haplochromis erythromaculatus","species","Animalia","alien","null","present","Rwanda","RWA","Haplochromis erythromaculatus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]",
"Bauhinia variegata L.","species","Plantae","alien","invasive","present","Rwanda","RWA","Bauhinia variegata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Jatropha curcas L.","species","Plantae","alien","null","present","Rwanda","RWA","Jatropha curcas","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Helianthus tuberosus L.","species","Plantae","alien","null","present","Rwanda","RWA","Helianthus tuberosus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cyprinus carpio Linnaeus, 1758","species","Animalia","alien","null","present","Rwanda","RWA","Cyprinus carpio","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Hypophthalmichthys molitrix (Valenciennes, 1844)","species","Animalia","alien","invasive","present","Rwanda","RWA","Hypophthalmichthys molitrix","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Phyllanthus fraternus G.L.Webster","species","Plantae","alien","null","present","Rwanda","RWA","Phyllanthus fraternus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Cestrum nocturnum L.","species","Plantae","alien","null","present","Rwanda","RWA","Cestrum nocturnum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
