"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Sanchezia speciosa Leonard","species","Plantae","alien","invasive","present","Samoa","WSM","Sanchezia speciosa","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Tradescantia spathacea Sw.","species","Plantae","alien","invasive","present","Samoa","WSM","Tradescantia spathacea","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
"Paspalum urvillei Steud.","species","Plantae","alien","invasive","present","Samoa","WSM","Paspalum urvillei","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cyperus compressus L.","species","Plantae","alien","null","present","Samoa","WSM","Cyperus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Desmodium scorpiurus Desv.","species","Plantae","alien","null","present","Samoa","WSM","Desmodium scorpiurus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ipomoea indica (Burm.) Merr.","species","Plantae","alien","null","present","Samoa","WSM","Ipomoea indica","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Mikania micrantha Kunth","species","Plantae","alien","invasive","present","Samoa","WSM","Mikania micrantha","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Sesbania grandiflora (L.) Pers.","species","Plantae","alien","invasive","present","Samoa","WSM","Sesbania grandiflora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Stictocardia tiliifolia Hallier","species","Plantae","alien","null","present","Samoa","WSM","Stictocardia tiliifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Alpinia purpurata K.Schum.","species","Plantae","alien","invasive","present","Samoa","WSM","Alpinia purpurata","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Chloris barbata Sw.","species","Plantae","alien","invasive","present","Samoa","WSM","Chloris barbata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Argemone mexicana L.","species","Plantae","alien","invasive","present","Samoa","WSM","Argemone mexicana","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]",
"Desmodium heterophyllum DC.","species","Plantae","alien","null","present","Samoa","WSM","Desmodium heterophyllum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Murraya paniculata (L.) Jacq.","species","Plantae","alien","null","present","Samoa","WSM","Murraya paniculata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Rutaceae","[""terrestrial""]",
"Crotalaria pallida Aiton","species","Plantae","alien","invasive","present","Samoa","WSM","Crotalaria pallida","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Spathodea campanulata P.Beauv.","species","Plantae","alien","invasive","present","Samoa","WSM","Spathodea campanulata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Solanum torvum Sw.","species","Plantae","alien","invasive","present","Samoa","WSM","Solanum torvum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Ruellia prostrata Poir.","species","Plantae","alien","invasive","present","Samoa","WSM","Ruellia prostrata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Amaranthus viridis L.","species","Plantae","alien","null","present","Samoa","WSM","Amaranthus viridis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Passiflora maliformis L.","species","Plantae","alien","null","present","Samoa","WSM","Passiflora maliformis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
"Justicia procumbens L.","species","Plantae","alien","invasive","present","Samoa","WSM","Justicia procumbens","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Solanum nigrum L.","species","Plantae","alien","null","present","Samoa","WSM","Solanum nigrum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Cheilocostus speciosus (J.Koenig) C.D.Specht","species","Plantae","alien","invasive","present","Samoa","WSM","Hellenia speciosa","Plantae","Tracheophyta","Liliopsida","Zingiberales","Costaceae","[""terrestrial""]",
"Anacardium occidentale L.","species","Plantae","alien","null","present","Samoa","WSM","Anacardium occidentale","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Centella asiatica Urb.","species","Plantae","alien","null","present","Samoa","WSM","Centella asiatica","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Derris malaccensis Prain","species","Plantae","alien","invasive","present","Samoa","WSM","Derris malaccensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cestrum nocturnum L.","species","Plantae","alien","invasive","present","Samoa","WSM","Cestrum nocturnum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","invasive","present","Samoa","WSM","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Stylosanthes guianensis (Aubl.) Sw.","species","Plantae","alien","null","present","Samoa","WSM","Stylosanthes guianensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Eclipta prostrata (L.) L.","species","Plantae","alien","null","present","Samoa","WSM","Eclipta alba","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Luffa aegyptiaca Mill.","species","Plantae","alien","null","present","Samoa","WSM","Luffa aegyptiaca","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Epipremnum pinnatum Engl.","species","Plantae","alien","invasive","present","Samoa","WSM","Epipremnum pinnatum","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Coix lacryma-jobi L.","species","Plantae","alien","null","present","Samoa","WSM","Coix lacryma-jobi","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paspalum conjugatum P.J.Bergius","species","Plantae","alien","invasive","present","Samoa","WSM","Paspalum conjugatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cyperus cyperoides Kuntze","species","Plantae","alien","null","present","Samoa","WSM","Cyperus cyperoides","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Panicum maximum Jacq.","species","Plantae","alien","invasive","present","Samoa","WSM","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Stenotaphrum secundatum Kuntze","species","Plantae","alien","null","present","Samoa","WSM","Stenotaphrum secundatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
