"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Talinum triangulare (Jacq.) Willd.","species","Plantae","alien","null","present","Burundi","BDI","Talinum fruticosum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Talinaceae","[""terrestrial""]"
"Passiflora edulis Sims","species","Plantae","alien","null","present","Burundi","BDI","Passiflora edulis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]"
"Phyla nodiflora (L.) Greene","species","Plantae","alien","null","present","Burundi","BDI","Phyla nodiflora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Nicotiana tabacum L.","species","Plantae","alien","null","present","Burundi","BDI","Nicotiana tabacum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Amaranthus spinosus L.","species","Plantae","alien","null","present","Burundi","BDI","Amaranthus spinosus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Thryallis glauca (Cav.) Kuntze","species","Plantae","alien","null","present","Burundi","BDI","Galphimia glauca","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Malpighiaceae","[""terrestrial""]"
"Datura stramonium L.","species","Plantae","alien","null","present","Burundi","BDI","Datura stramonium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Euphorbia hirta L.","species","Plantae","alien","null","present","Burundi","BDI","Euphorbia hirta","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Terminalia catappa L.","species","Plantae","alien","null","present","Burundi","BDI","Terminalia catappa","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]"
"Moringa oleifera Lam.","species","Plantae","alien","null","present","Burundi","BDI","Moringa oleifera","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Moringaceae","[""terrestrial""]"
"Payena leerii Kurz","species","Plantae","alien","null","present","Burundi","BDI","Payena leerii","Plantae","Tracheophyta","Magnoliopsida","Ericales","Sapotaceae","[""terrestrial""]"
"Jatropha podagrica Hook.","species","Plantae","alien","null","present","Burundi","BDI","Jatropha podagrica","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Taraxacum officinale F.H.Wigg.","species","Plantae","alien","null","present","Burundi","BDI","Taraxacum officinale","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Mimosa diplotricha var. inermis (Adelb.) Verdc.","variety","Plantae","alien","null","present","Burundi","BDI","Mimosa diplotricha","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
