"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Vicia sativa L.","species","Plantae","alien","null","present","China","CHN","Vicia sativa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Watersipora subtorquata (d'Orbigny, 1852)","species","Animalia","alien","null","present","China","CHN","Watersipora subtorquata","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Watersiporidae","[""marine""]",
"Triodanis biflora Greene","species","Plantae","alien","null","present","China","CHN","Triodanis perfoliata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]",
"Rivina humilis L.","species","Plantae","alien","null","present","China","CHN","Rivina humilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]",
"Carassius cuvieri Temminck & Schlegel, 1846","species","Animalia","alien","invasive","present","China","CHN","Carassius cuvieri","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater""]",
"Culex quinquefasciatus Say, 1823","species","Animalia","alien","null","present","China","CHN","Culex quinquefasciatus","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Callosobruchus analis (Fabricius, 1781)","species","Animalia","alien","invasive","present","China","CHN","Callosobruchus analis","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","[""terrestrial""]",
"Sarotherodon melanotheron Rüppell, 1852","species","Animalia","alien","null","present","China","CHN","Sarotherodon melanotheron","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish"",""marine""]",
"Amphiprion chrysopterus Cuvier, 1830","species","Animalia","alien","null","present","China","CHN","Amphiprion chrysopterus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","[""marine""]",
"Pomacentrus coelestis Jordan & Starks, 1901","species","Animalia","alien","null","present","China","CHN","Pomacentrus coelestis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","[""marine""]",
"Cosmos sulphureus Cav.","species","Plantae","alien","invasive","present","China","CHN","Cosmos sulphureus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Peperomia pellucida Kunth","species","Plantae","alien","invasive","present","China","CHN","Peperomia pellucida","Plantae","Tracheophyta","Magnoliopsida","Piperales","Piperaceae","[""terrestrial""]",
"Sternochetus olivieri","species","Animalia","alien","null","present","China","CHN","Sternochetus olivieri","Animalia","Arthropoda","Insecta","Coleoptera","Curculionidae","[""terrestrial""]",
"Sagittaria graminea Michaux","species","Plantae","alien","null","present","China","CHN","Sagittaria graminea","Plantae","Tracheophyta","Liliopsida","Alismatales","Alismataceae","[""freshwater""]",
"Praxelis clematidea (Griseb.) R.M.King & H.Rob.","species","Plantae","alien","invasive","present","China","CHN","Praxelis clematidea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Pomacanthus imperator (Bloch, 1787)","species","Animalia","alien","null","present","China","CHN","Pomacanthus imperator","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","[""marine""]",
"Verbena brasiliensis Vellozo","species","Plantae","alien","null","present","China","CHN","Verbena brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Impatiens walleriana Hook.f.","species","Plantae","alien","null","present","China","CHN","Impatiens walleriana","Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","[""terrestrial""]",
"Euphorbia chamaeclada Ule","species","Plantae","alien","null","present","China","CHN","Euphorbia chamaeclada","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Hippocampus coronatus Temminck & Schlegel, 1850","species","Animalia","alien","null","present","China","CHN","Hippocampus coronatus","Animalia","Chordata","Actinopterygii","Syngnathiformes","Syngnathidae","[""marine""]",
"Amaranthus capensis L.","species","Plantae","alien","null","present","China","CHN","Amaranthus capensis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Cestrum nocturnum L.","species","Plantae","alien","null","present","China","CHN","Cestrum nocturnum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Cherax quadricarinatus (von Martins, 1868)","species","Animalia","alien","null","present","China","CHN","Cherax quadricarinatus","Animalia","Arthropoda","Malacostraca","Decapoda","Parastacidae","[""freshwater""]",
"Bruchophagus gibbus (Boheman, 1836)","species","Animalia","alien","invasive","present","China","CHN","Bruchophagus gibbus","Animalia","Arthropoda","Insecta","Hymenoptera","Eurytomidae","[""terrestrial""]",
"Erigeron speciosus (Lindl.)DC","species","Plantae","alien","null","present","China","CHN","Erigeron speciosus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Ditylenchus dipsaci (Kuhn, 1857)","species","Animalia","alien","null","present","China","CHN","Ditylenchus dipsaci","Animalia","Nematoda","Secernentea","Tylenchida","Anguinidae","[""host""]",
"Mimosa pudica L.","species","Plantae","alien","invasive","present","China","CHN","Mimosa pudica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Tagetes minuta L.","species","Plantae","alien","invasive","present","China","CHN","Tagetes minuta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Chaetoceros densus (Cleve) Cleve","species","Chromista","alien","null","present","China","CHN","Chaetoceros densus","Chromista","Ochrophyta","Bacillariophyceae","Chaetocerotales","Chaetocerotaceae","[""marine""]",
"Cherax tenuimanus Smith, 1912","species","Animalia","alien","null","present","China","CHN","Cherax tenuimanus","Animalia","Arthropoda","Malacostraca","Decapoda","Parastacidae","[""freshwater""]",
"Ambrosia polystachya DC.","species","Plantae","alien","invasive","present","China","CHN","Ambrosia polystachya","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Physalis peruviana L.","species","Plantae","alien","null","present","China","CHN","Physalis peruviana","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Pygoplites diacanthus (Boddaert, 1772)","species","Animalia","alien","null","present","China","CHN","Pygoplites diacanthus","Animalia","Chordata","Actinopterygii","Perciformes","Pomacanthidae","[""marine""]",
"Pomacea insularum (Orbigny, 1835)","species","Animalia","alien","invasive","present","China","CHN","Pomacea maculata","Animalia","Mollusca","Gastropoda","Architaenioglossa","Ampullariidae","[""freshwater""]",
"Xanthium chinense Mill","species","Plantae","alien","invasive","present","China","CHN","Xanthium strumarium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Tanacetum vulgare L.","species","Plantae","alien","null","present","China","CHN","Tanacetum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
