"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Equisetum arvense L.","species","Plantae","alien","invasive","present","New Zealand","NZL","Equisetum arvense","Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","[""terrestrial""]"
"Pseudoscleropodium purum Fleischer, 1925","species","Plantae","alien","null","present","New Zealand","NZL","Pseudoscleropodium purum","Plantae","Bryophyta","Bryopsida","Hypnales","Entodontaceae","[""terrestrial""]"
"Spiraea japonica L.f.","species","Plantae","alien","invasive","present","New Zealand","NZL","Spiraea japonica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Watersipora subatra (Ortmann, 1890)","species","Animalia","alien","null","present","New Zealand","NZL","Watersipora subatra","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Watersiporidae","[""marine""]"
"Egeria densa Planch.","species","Plantae","alien","invasive","present","New Zealand","NZL","Egeria densa","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]"
"Pyropia koreana (M.S.Hwang & I.K.Lee) M.S.Hwang, H.G.Choi Y.S.Oh & I.K.Lee, 2011","species","Plantae","alien","null","present","New Zealand","NZL","Pyropia koreana","Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","[""marine""]"
"Ficus rubiginosa Desf.","species","Plantae","alien","invasive","present","New Zealand","NZL","Ficus rubiginosa","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Pyura doppelgangera Rius & Teske, 2013","species","Animalia","alien","null","present","New Zealand","NZL","Pyura doppelgangera","Animalia","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","[""marine""]"
"Pandorea pandorana Steenis","species","Plantae","alien","invasive","present","New Zealand","NZL","Pandorea pandorana","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]"
"Ampelopsis brevipedunculata Maxim. ex Trautv.","species","Plantae","alien","invasive","present","New Zealand","NZL","Ampelopsis heterophylla","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Hydrocleys nymphoides (Willd.) Buchenau","species","Plantae","alien","invasive","present","New Zealand","NZL","Hydrocleys nymphoides","Plantae","Tracheophyta","Liliopsida","Alismatales","Alismataceae","[""freshwater""]"
"Senecio skirrhodon DC.","species","Plantae","alien","invasive","present","New Zealand","NZL","Senecio skirrhodon","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Hakea drupacea (C.F.Gaertn.) Roem. & Schult.","species","Plantae","alien","invasive","present","New Zealand","NZL","Hakea drupacea","Plantae","Tracheophyta","Magnoliopsida","Proteales","Proteaceae","[""terrestrial""]"
"Stenotaphrum secundatum (Walter) Kuntze","species","Plantae","alien","invasive","present","New Zealand","NZL","Stenotaphrum secundatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Mustela erminea Linnaeus, 1758","species","Animalia","alien","invasive","present","New Zealand","NZL","Mustela erminea","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","[""terrestrial"",""freshwater""]"
"Mycale toxifera (Dendy, 1896)","species","Animalia","alien","null","present","New Zealand","NZL","Mycale toxifera","Animalia","Porifera","Demospongiae","Poecilosclerida","Mycalidae","[""marine""]"
"Lycium ferocissimum Miers","species","Plantae","alien","invasive","present","New Zealand","NZL","Lycium ferocissimum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Prunus serotina Ehrh.","species","Plantae","alien","invasive","present","New Zealand","NZL","Prunus serotina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Barentsia matsushimana Toriumi, 1951","species","Animalia","alien","null","present","New Zealand","NZL","Barentsia matsushimana","Animalia","Kamptozoa","Entoprocta","Solitaria","Barentsiidae","[""marine""]"
"Plantago coronopus L.","species","Plantae","alien","invasive","present","New Zealand","NZL","Plantago coronopus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]"
"Oncorhynchus mykiss (Walbaum, 1792)","species","Animalia","alien","null","present","New Zealand","NZL","Oncorhynchus mykiss","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Schizoporella errata (Waters, 1878)","species","Animalia","alien","null","present","New Zealand","NZL","Schizoporella errata","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Schizoporellidae","[""marine""]"
"Ligustrum ovalifolium Hassk.","species","Plantae","alien","invasive","present","New Zealand","NZL","Ligustrum ovalifolium","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","[""terrestrial""]"
"Sorbaria tomentosa (Lindl.) Rehder","species","Plantae","alien","invasive","present","New Zealand","NZL","Sorbaria tomentosa","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Planorbarius corneus (Linnaeus, 1758)","species","Animalia","alien","null","present","New Zealand","NZL","Planorbarius corneus","Animalia","Mollusca","Gastropoda","Basommatophora","Planorbidae","[""freshwater""]"
"Melanoides tuberculata (O.F.Müller, 1774)","species","Animalia","alien","null","present","New Zealand","NZL","Melanoides tuberculata","Animalia","Mollusca","Gastropoda","Neotaenioglossa","Thiaridae","[""freshwater""]"
